,latitude,longitude,admission_rate,undergrad_size,percent_white,percent_black,percent_hispanic,percent_part_time,average_cost_academic_year,average_cost_program_year,tuition_(instate),tuition_(out_of_state),spend_per_student,faculty_salary,percent_part_time_faculty,completion_rate,faminc,percent_pell_grant
3901,46.047,-118.3898,0.9286,1646.0,0.7327,0.0255,0.1252,0.0346,34747.0,,25377.0,25377.0,10596.0,4638.0,0.9496,0.4593,72764.77,0.3129
3902,46.7304,-117.1582,0.8208,22825.0,0.6648,0.0331,0.1065,0.1126,26292.0,,12327.0,25409.0,9130.0,8547.0,0.7903,0.6548,70810.85,0.3323
3903,47.6562,-122.3131,0.5523,28754.0,0.4399,0.0267,0.0692,0.0605,24606.0,,12397.0,31971.0,23645.0,10461.0,0.7258,0.8183,55950.49,0.2489
3904,47.4309,-120.3348,,2700.0,0.6144,0.0056,0.2848,0.2437,12316.0,,3718.0,4112.0,5165.0,6500.0,1.0,,27249.94,0.4965
3905,45.6215,-122.5365,,324.0,0.7006,0.0494,0.0556,0.1543,25617.0,,14112.0,14112.0,929.0,3278.0,,,22290.69,0.7614
3906,48.7372,-122.4849,0.8371,13925.0,0.7534,0.0156,0.068,0.0725,22009.0,,8863.0,19752.0,8298.0,8028.0,0.6493,0.6932,70343.27,0.255
3907,48.7959,-122.4958,,2971.0,0.6715,0.0135,0.0868,0.4009,12200.0,,4465.0,9700.0,5401.0,5933.0,0.2757,,25651.5,0.3203
3908,46.0714,-118.3302,0.5696,1525.0,0.7246,0.0125,0.0774,0.0151,54865.0,,43500.0,43500.0,18262.0,8715.0,0.7552,0.8775,106429.17,0.10400000000000001
3909,47.7537,-117.4181,0.6452,2337.0,0.789,0.0145,0.0787,0.0128,45655.0,,36012.0,36012.0,9558.0,6730.0,0.9182,0.7387,84102.38,0.2297
3910,46.5861,-120.5285,,2587.0,0.4774,0.0124,0.4302,0.2725,12883.0,,3820.0,4214.0,5585.0,5802.0,0.3667,,29871.82,0.5479
3911,39.1581,-80.0477,0.4321,1032.0,0.7403,0.1609,0.0397,0.0388,33057.0,,22740.0,22740.0,7403.0,4924.0,1.0,0.4575,55945.87,0.4818
3912,37.6722,-82.2956,,19.0,1.0,0.0,0.0,0.0,,12668.0,,,6571.0,,,,11229.08,1.0
3913,37.8533,-81.2012,0.9091,204.0,0.9559,0.0,0.0245,0.0343,22543.0,,12945.0,12945.0,3806.0,2978.0,1.0,0.6207,44144.15,0.45799999999999996
3914,39.9462,-80.7532,0.4091,36.0,1.0,0.0,0.0,0.0,,6177.0,,,13166.0,,,,35156.22,0.6757
3915,38.3672,-81.7535,,477.0,0.8931,0.0985,0.0,0.7484,16673.0,,3755.0,3755.0,3292.0,,,,14367.87,0.1802
3916,40.2051,-80.5578,0.4948,690.0,0.5812,0.2029,0.0333,0.0029,38226.0,,25736.0,25736.0,7845.0,5693.0,0.7089,0.4781,70454.97,0.4569
3917,37.2669,-81.2354,0.4267,1708.0,0.8501,0.1036,0.0129,0.1587,14940.0,,5564.0,10536.0,5800.0,6170.0,1.0,0.2365,29473.67,0.5948
3918,38.4032,-82.3724,,130.0,0.9077,0.0846,0.0,0.4615,9347.0,,3500.0,3500.0,32115.0,,,,17189.54,0.6429
3919,38.3502,-81.6347,,121.0,0.7521,0.1983,0.0083,0.0,,7877.0,,,1448.0,,,,17095.52,0.6743
3920,38.3326,-81.6187,0.6905,1373.0,0.6417,0.11800000000000001,0.024,0.0896,32147.0,,19650.0,19650.0,6862.0,6012.0,0.6534,0.4568,64873.01,0.3782
3921,39.28,-80.3384,,70.0,0.9429,0.0571,0.0,0.0,,12377.0,,,5200.0,,,,18825.38,0.6582
3922,37.4239,-81.0057,0.457,2474.0,0.8694,0.0647,0.0133,0.0816,17146.0,,6160.0,13490.0,5358.0,6123.0,0.5327,0.3576,47421.17,0.4738
3923,38.9287,-79.8464,0.5734,866.0,0.6443,0.0381,0.0023,0.0219,32812.0,,24992.0,24992.0,7794.0,5456.0,1.0,0.3833,53289.57,0.4621
3924,39.4859,-80.1618,0.6649,3856.0,0.8615,0.0516,0.0184,0.1154,14710.0,,5824.0,12288.0,6107.0,6656.0,0.9405,0.3513,45075.59,0.4803
3925,38.9353,-80.8336,0.7446,1413.0,0.7778,0.1706,0.0149,0.2272,19910.0,,6384.0,14400.0,6082.0,6069.0,0.6216,0.3534,42335.34,0.4052
3926,39.2791,-80.328,,0.0,0.0,0.0,0.0,,,,,,,,,,12630.23,1.0
3927,38.4201,-82.4431,,682.0,0.8123,0.1202,0.0147,0.1452,12916.0,,7485.0,7485.0,3346.0,4041.0,,,15167.87,0.813
3928,39.5328,-77.9786,,129.0,0.845,0.0853,0.0388,0.0,,21400.0,,,26690.0,,,,23631.08,0.4465
3929,37.8271,-81.9428,,27.0,0.963,0.037000000000000005,0.0,0.0,,7021.0,,,6456.0,,,,15677.83,0.2593
3930,38.4226,-82.4307,0.7868,9098.0,0.8574,0.0632,0.0206,0.0975,16361.0,,6216.0,14446.0,8185.0,6867.0,0.7287,0.4438,51886.47,0.4364
3931,37.36,-81.1046,,219.0,0.9361,0.032,0.0228,0.6804,,12162.0,,,5603.0,,,,13953.41,0.2179
3932,39.2997,-81.4003,,121.0,0.9504,0.0,0.0,0.0,29813.0,,20386.0,20386.0,7244.0,,,,84089.57,0.4463
3933,39.6112,-79.9573,0.8485,84.0,0.9643,0.0357,0.0,0.0357,,12815.0,,,26867.0,,,,19023.53,0.5
3934,39.6289,-79.9543,,68.0,0.9559,0.0147,0.0147,0.0,,15307.0,,,7205.0,,,,33246.79,0.6505
3935,39.2732,-81.5487,,153.0,0.9281,0.0719,0.0,0.0784,20493.0,,8215.0,8215.0,2403.0,2100.0,,,18472.99,0.8301
3936,38.4228,-81.7899,,232.0,0.8190000000000001,0.1293,0.0129,0.0,,30493.0,,,4593.0,3375.0,,,22929.77,0.8254
3937,39.485,-80.145,,96.0,0.9271,0.0729,0.0,0.0,,17589.0,,,7529.0,,,,15443.67,0.9007
3938,39.3124,-81.5392,0.3639,394.0,0.7208,0.0761,0.033,0.0609,27759.0,,18750.0,18750.0,6762.0,4740.0,0.2561,0.3645,66867.95,0.5024
3939,39.2164,-81.5062,,3043.0,0.9382,0.0197,0.0059,0.302,10490.0,,2712.0,9648.0,5211.0,5399.0,1.0,0.337,31821.68,0.2764
3940,39.4369,-78.9832,,1378.0,0.7496,0.1865,0.0269,0.0646,12344.0,,3336.0,9288.0,4781.0,5705.0,0.5104,0.1664,78406.72,0.5351
3941,37.7998,-81.1686,,124.0,0.9032,0.0887,0.0,0.5565,,11620.0,,,3044.0,,,,15687.7,0.5444
3942,39.2886,-80.5718,,441.0,0.3492,0.1973,0.0476,0.0,28953.0,,17700.0,17700.0,4100.0,4135.0,0.68,0.0808,52281.96,0.6978
3943,39.4343,-77.8048,0.8102,3695.0,0.8273,0.0842,0.0263,0.1101,14846.0,,6256.0,15840.0,5784.0,6561.0,0.4959,0.3792,67931.47,0.32899999999999996
3944,37.8518,-82.023,,1829.0,0.9333,0.0126,0.0049,0.3078,8919.0,,3124.0,4564.0,4735.0,4856.0,0.4479,,18490.36,0.4917
3945,39.0019,-80.2253,,120.0,0.9833,0.0167,0.0,0.2417,,11500.0,,,3049.0,,,,17685.64,0.9539
3946,38.379,-81.768,0.4478,2195.0,0.4615,0.1171,0.0055,0.1535,13756.0,,5932.0,13864.0,6569.0,6067.0,0.6731,0.1868,36024.82,0.4612
3947,39.6505,-79.9647,0.1327,42.0,1.0,0.0,0.0,0.0,,6694.0,,,8126.0,,,0.8824,44983.43,0.1364
3948,40.1644,-80.6023,0.7122,2412.0,0.8905,0.0539,0.0104,0.0945,18406.0,,6226.0,13540.0,4959.0,6482.0,1.0,0.4148,54696.02,0.4003
3949,38.1794,-81.3252,0.5131,1133.0,0.7626,0.0715,0.0477,0.1465,14465.0,,5808.0,14616.0,7477.0,6566.0,0.7297,0.2024,44064.53,0.3902
3950,38.9905,-80.2171,0.7696,1356.0,0.8031,0.0878,0.0184,0.0133,38796.0,,26794.0,26794.0,6662.0,5516.0,0.6742,0.601,78037.22,0.3665
3951,40.0635,-80.7227,,147.0,0.9796,0.0204,0.0,0.0,27271.0,,9700.0,9700.0,8130.0,,,,22216.06,1.0
3952,38.3479,-81.6344,,213.0,0.784,0.1925,0.0047,0.0469,16281.0,,12625.0,12625.0,2034.0,3500.0,,,23375.36,0.9029
3953,39.6326,-79.9548,,291.0,0.9244,0.0584,0.0069,0.0,23764.0,,13090.0,13090.0,2158.0,4567.0,,,24159.84,0.677
3954,39.4546,-77.9649,,70.0,0.6857,0.1143,0.0857,0.0,,15808.0,,,5986.0,,,,26490.18,0.7767
3955,40.0637,-80.7215,,1776.0,0.8936,0.0541,0.0034,0.4668,9151.0,,2890.0,8386.0,3422.0,5086.0,0.3432,,26781.91,0.5693
3956,39.6347,-79.9539,0.851,22130.0,0.8271,0.0446,0.0354,0.0498,16898.0,,6456.0,19632.0,11544.0,9237.0,0.7679,0.5744,78406.72,0.2663
3957,40.0709,-80.6908,0.6892,1139.0,0.8016,0.0474,0.0255,0.1765,34213.0,,27830.0,27830.0,6856.0,5731.0,0.6197,0.5375,71873.4,0.2474
3958,39.2168,-81.5057,1.0,35.0,1.0,0.0,0.0,0.0,,8456.0,,,5647.0,,,,39923.75,0.6818
3959,43.1209,-87.9164,,121.0,0.6198,0.1901,0.0992,0.0,,15620.0,,,1720.0,,,,69604.09,0.516
3960,42.9691,-88.0478,,136.0,0.8235,0.0294,0.0662,0.0,,15271.0,,,2136.0,,,,69604.09,0.41600000000000004
3961,42.9835,-87.9655,0.7887,1833.0,0.5428,0.1768,0.1811,0.2679,30496.0,,23231.0,23231.0,7404.0,5550.0,0.4491,0.3852,52454.06,0.6102
3962,43.1229,-89.3277,,12863.0,0.7485,0.0725,0.0707,0.6139,11611.0,,3914.0,5747.0,13770.0,10292.0,0.325,0.2136,49235.0,0.3145
3963,44.4683,-87.9217,0.5556,285.0,0.9509,0.0035,0.006999999999999999,0.1684,,,20405.0,20405.0,12807.0,6904.0,0.8824,0.6786,64068.22,0.2621
3964,42.5036,-89.0315,0.6769,1244.0,0.7122,0.0466,0.0828,0.0056,48236.0,,41250.0,41250.0,13624.0,7161.0,0.8175,0.7815,99694.61,0.1795
3965,42.5932,-89.0162,,2637.0,0.7641,0.0861,0.0849,0.5995,12950.0,,3842.0,5675.0,11296.0,7604.0,1.0,,38386.8,0.5875
3966,43.1398,-87.90899999999999,0.8423,2680.0,0.5772,0.2493,0.0765,0.0619,37563.0,,25450.0,25450.0,5250.0,6163.0,0.2215,0.4162,58949.97,0.4377
3967,43.0046,-88.228,0.8114,3024.0,0.8687,0.0106,0.0632,0.1062,37963.0,,27724.0,27724.0,5523.0,6653.0,0.4036,0.5629,80731.12,0.2827
3968,42.6229,-87.8207,0.7018,2874.0,0.7603,0.0473,0.0414,0.10300000000000001,44910.0,,34850.0,34850.0,9002.0,7638.0,1.0,0.6501,95747.7,0.2774
3969,43.0975,-87.9171,,157.0,0.7962,0.0828,0.0318,0.0955,,,,,9941.0,6070.0,0.92,,,0.5313
3970,43.2542,-87.9166,0.6992,4322.0,0.6821,0.1738,0.0255,0.2922,36660.0,,25160.0,25160.0,7156.0,8016.0,1.0,0.5569,64997.18,0.3435
3971,43.0587,-89.4221,0.7656,1914.0,0.8029999999999999,0.0287,0.0538,0.1301,35645.0,,24666.0,24666.0,7703.0,5576.0,0.5219,0.5662,74441.92,0.3353
3972,44.2832,-88.4589,,7027.0,0.8154,0.0239,0.0349,0.627,11361.0,,4152.0,5985.0,13122.0,8664.0,1.0,,47104.43,0.3074
3973,42.6057,-87.8467,,7295.0,0.652,0.1667,0.1387,0.7901,12354.0,,3889.0,5722.0,12911.0,8968.0,1.0,,32096.05,0.5079
3974,44.2684,-88.4872,,113.0,0.7965,0.0796,0.0619,0.177,,13272.0,,,2004.0,,,,53361.45,0.2525
3975,44.7834,-91.4617,,77.0,0.9481,0.0,0.026000000000000002,0.1818,,14589.0,,,3050.0,,,,47903.45,0.5870000000000001
3976,42.96,-87.9934,0.945,448.0,0.3996,0.2723,0.1071,0.2388,26613.0,,18048.0,18048.0,4620.0,5340.0,0.0625,0.2151,42443.27,0.736
3977,43.8419,-87.885,0.6621,2449.0,0.8085,0.0604,0.0404,0.5827,32706.0,,22950.0,22950.0,4730.0,6425.0,0.179,0.5083,56436.15,0.3478
3978,43.9248,-87.7545,,2255.0,0.8701,0.0115,0.0257,0.6013,11438.0,,3868.0,5701.0,15248.0,8218.0,0.5829,,43145.84,0.3585
3979,44.2613,-88.3978,0.7269,1517.0,0.7337,0.0257,0.0527,0.0171,50570.0,,41226.0,41226.0,15429.0,7545.0,0.8091,0.8174,104424.87,0.22399999999999998
3980,43.1957,-88.7351,0.7146,780.0,0.8256,0.0192,0.0205,0.1167,23879.0,,13120.0,13120.0,4389.0,3814.0,0.6429,0.4843,59638.66,0.4386
3981,43.7774,-88.4206,0.7561,1676.0,0.8413,0.0609,0.0436,0.2011,33656.0,,24650.0,24650.0,6075.0,6545.0,0.3616,0.4887,65324.46,0.4213
3982,43.0388,-87.9281,0.5745,8190.0,0.7418,0.0454,0.0933,0.0237,46649.0,,34640.0,34640.0,9995.0,9665.0,0.5544,0.7824,105199.44,0.1689
3983,43.0553,-89.4909,,89.0,0.4719,0.4045,0.0562,0.2135,,17600.0,,,9142.0,,,,39374.03,0.7248
3984,44.3912,-89.7834,,2619.0,0.8939,0.0191,0.0164,0.6174,12850.0,,3997.0,5830.0,9912.0,7329.0,0.4396,,41247.81,0.4865
3985,43.0436,-87.9208,,16172.0,0.4356,0.3317,0.1185,0.6602,13312.0,,4153.0,5986.0,11683.0,9618.0,0.3923,,33574.9,0.5172
3986,43.0309,-87.9079,0.6119,666.0,0.7102,0.0586,0.1111,0.021,40585.0,,30989.0,30989.0,8276.0,5938.0,0.3445,0.6324,87331.27,0.4234
3987,43.0454,-87.9077,0.6839,2452.0,0.7374,0.0253,0.0457,0.0685,43747.0,,34470.0,34470.0,10975.0,8286.0,0.5469,0.5582,82875.91,0.2872
3988,43.7852,-88.4177,,3320.0,0.9309999999999999,0.0172,0.0286,0.6765,13941.0,,4032.0,5865.0,9835.0,7711.0,,,42555.95,0.2228
3989,43.0723,-88.0306,0.5397,811.0,0.5228,0.2207,0.1443,0.1603,33166.0,,25098.0,25098.0,7405.0,5671.0,0.8642,0.4118,55925.32,0.4725
3990,45.6095,-89.4251,,1123.0,0.8923,0.008,0.0045,0.4479,11329.0,,4355.0,6533.0,13732.0,6139.0,0.2667,,36148.74,0.5368
3991,44.9848,-89.6484,,3632.0,0.8582,0.0091,0.0198,0.5195,13572.0,,4025.0,5858.0,8580.0,5994.0,0.9923,,40789.72,0.4479
3992,44.5263,-88.10600000000001,,6675.0,0.868,0.0198,0.0415,0.5416,12935.0,,4059.0,5892.0,11321.0,8708.0,1.0,,43221.12,0.355
3993,45.5811,-88.0959,,254.0,0.6378,0.0197,0.0039,0.0669,24320.0,,13380.0,13380.0,4994.0,3139.0,0.7727,0.4837,45344.16,0.62
3994,46.57899999999999,-90.875,0.5907,546.0,0.7729,0.0092,0.0458,0.0147,39123.0,,29990.0,29990.0,8863.0,5767.0,0.8814,0.5762,68490.23,0.4186
3995,43.8424,-88.8426,0.7515,883.0,0.8313,0.0193,0.0589,0.0034,40966.0,,31604.0,31604.0,11599.0,6468.0,0.7717,0.7405,83859.76,0.3534
3996,44.4447,-88.0673,0.8194,2128.0,0.9046,0.0056,0.0301,0.0113,40204.0,,31866.0,31866.0,7853.0,6730.0,0.779,0.7417,104626.75,0.2104
3997,44.071000000000005,-87.743,0.6,299.0,0.7191,0.1171,0.0401,0.3278,33274.0,,23180.0,23180.0,9832.0,4368.0,0.36,0.3684,45630.99,0.2976
3998,44.9585,-89.6252,,55.0,0.9636,0.0,0.0,0.1091,,15321.0,,,4719.0,,,,45008.05,0.4203
3999,42.9762,-90.6377,,1347.0,0.9503,0.0059,0.0097,0.4581,12299.0,,3964.0,5787.0,11745.0,7303.0,0.9681,,43669.68,0.2134
4000,43.0392,-87.9153,,1051.0,0.0333,0.8944,0.0637,0.6023,20915.0,,16565.0,16565.0,2799.0,4532.0,0.1727,0.1161,24120.35,0.9421
4001,43.0716,-89.4045,0.9899,11827.0,0.8508,0.0211,0.0554,0.3288,13105.0,,5183.0,12167.0,4452.0,5513.0,0.9702,,59193.28,0.3463
4002,43.8023,-91.2441,0.706,2052.0,0.9089,0.0185,0.021,0.23,32956.0,,23330.0,23330.0,6562.0,6099.0,0.4125,0.4681,64999.51,0.3796
4003,44.7949,-91.5057,,4687.0,0.8536,0.0149,0.0226,0.5001,12925.0,,3692.0,4689.0,10603.0,7811.0,0.4522,,44497.16,0.4336
4004,43.0701,-88.2588,,5718.0,0.7795,0.0894,0.0719,0.6668,12781.0,,3885.0,5718.0,12610.0,9276.0,0.2249,,51479.31,0.213
4005,43.8151,-91.2462,,4327.0,0.8856,0.0176,0.0238,0.5588,13010.0,,3989.0,5822.0,12789.0,6817.0,0.3337,,45788.09,0.4341
4006,42.8356,-88.7424,0.8468,10438.0,0.8585,0.0478,0.0414,0.0616,16107.0,,7578.0,15151.0,5681.0,7073.0,0.987,0.5483,76990.02,0.2963
4007,45.7478,-91.9165,,2956.0,0.935,0.0074,0.0034,0.5074,13235.0,,4296.0,6252.0,13691.0,6696.0,1.0,,40749.79,0.4468
4008,44.4681,-88.1151,,156.0,0.6923,0.0192,0.0641,0.0,,14907.0,,,1004.0,,,,52474.67,0.39299999999999996
4009,44.7984,-91.5004,0.7646,10218.0,0.8984,0.0064,0.0186,0.0695,18066.0,,8710.0,16283.0,6718.0,6886.0,0.9681,0.6693,82400.9,0.2654
4010,44.5311,-87.9205,0.8476,5765.0,0.8671,0.012,0.0361,0.2533,16878.0,,7676.0,15249.0,5901.0,6407.0,0.9939,0.46399999999999997,70428.84,0.3292
4011,43.8153,-91.2301,0.72,9335.0,0.8941,0.0073,0.0271,0.0314,17896.0,,8769.0,16342.0,6370.0,6650.0,0.9823,0.672,84818.34,0.226
4012,43.0369,-88.0227,0.6356,1058.0,0.8251,0.0558,0.0463,0.0539,34192.0,,24770.0,24770.0,9405.0,6106.0,0.9605,0.6354,83771.68,0.332
4013,44.025,-88.5493,0.8134,10633.0,0.8791,0.0198,0.0293,0.1402,16935.0,,7401.0,14974.0,7138.0,6793.0,0.9882,0.5351,72876.79,0.2762
4014,42.6461,-87.8554,0.7547,4354.0,0.6966,0.0923,0.1171,0.2352,15218.0,,7316.0,14889.0,6228.0,6277.0,0.9847,0.3073,61183.33,0.4259
4015,43.1436,-89.2916,0.8071,2435.0,0.3889,0.1881,0.0407,0.5211,22668.0,,11150.0,11150.0,6077.0,5272.0,0.1309,0.3566,40262.72,0.6888
4016,44.8886,-91.9298,0.8927,8094.0,0.8845,0.0124,0.0219,0.1621,18192.0,,8968.0,16714.0,7292.0,6504.0,0.9763,0.5426,80177.03,0.2958
4017,46.7175,-92.089,0.8927,2415.0,0.8352,0.0203,0.0207,0.1677,16953.0,,7946.0,15519.0,8392.0,6307.0,0.9917,0.4111,54689.72,0.4184
4018,43.0739,-89.4054,0.6792,29504.0,0.7713,0.0215,0.0459,0.0448,23718.0,,10403.0,26653.0,14278.0,10758.0,0.972,0.8284,95485.12,0.1501
4019,43.0768,-87.8805,0.8608,21747.0,0.7170000000000001,0.0822,0.0759,0.1399,21203.0,,9300.0,19029.0,8301.0,8037.0,0.9599,0.4141,73393.86,0.3567
4020,42.7339,-90.4927,0.9647,7740.0,0.9198,0.0137,0.0257,0.0942,16824.0,,7484.0,15057.0,5363.0,6252.0,0.9921,0.5423,72370.8,0.306
4021,44.8526,-92.6253,0.8663,5506.0,0.8999,0.0134,0.0234,0.071,16682.0,,7720.0,15293.0,6329.0,7066.0,0.9814,0.5141,77835.08,0.3224
4022,44.5296,-89.5709,0.8285,9150.0,0.888,0.0153,0.0291,0.0567,16427.0,,7577.0,15150.0,6380.0,6317.0,0.9746,0.5804,73219.65,0.337
4023,42.8305,-106.32700000000001,,2771.0,0.8741,0.0144,0.0487,0.3122,11383.0,,2448.0,6240.0,9399.0,7124.0,0.5571,,40240.01,0.2679
4024,43.0305,-108.427,,1127.0,0.7169,0.0124,0.0692,0.402,9735.0,,2568.0,6360.0,7045.0,6182.0,0.9697,,30784.23,0.2244
4025,42.0794,-104.1908,,771.0,0.8703,0.0246,0.0726,0.3113,13006.0,,2472.0,6264.0,5671.0,5960.0,1.0,,35875.01,0.1879
4026,41.1039,-104.781,,3517.0,0.7987,0.028999999999999998,0.1146,0.4583,11177.0,,2736.0,6528.0,6070.0,6312.0,1.0,,40321.93,0.2542
4027,44.7602,-108.7617,,1624.0,0.835,0.0062,0.0788,0.3498,10996.0,,2653.0,6445.0,5161.0,6663.0,0.975,,42168.02,0.2995
4028,44.7645,-106.9424,,2108.0,0.8824,0.0138,0.0474,0.3634,12329.0,,2792.0,6584.0,5829.0,6057.0,0.9515,,37421.43,0.1721
4029,41.591,-109.2371,,2792.0,0.8281,0.0176,0.1139,0.5766,9862.0,,2282.0,6074.0,5989.0,6359.0,1.0,,43107.02,0.2189
4030,41.1342,-104.8167,,46.0,0.5870000000000001,0.0435,0.3478,0.2609,,11588.0,,,8664.0,,,,24980.67,0.8
4031,41.3396,-105.5905,,1462.0,0.6970000000000001,0.0212,0.158,0.0,,32923.0,,,3063.0,4604.0,,,67662.29,0.5049
4032,41.3119,-105.572,0.9569,9969.0,0.8108,0.0117,0.0605,0.172,17652.0,,4404.0,14124.0,13902.0,8810.0,0.9097,0.5409,62802.32,0.2428
4033,-14.3226,-170.7427,,1487.0,0.002,0.0,0.0,0.5057,6410.0,,3550.0,3850.0,3841.0,2592.0,1.0,0.4104,21099.85,0.5092
4034,13.4406,144.8089,,2162.0,0.0222,0.0106,0.0046,0.5648,9919.0,,3414.0,4614.0,8255.0,5810.0,1.0,,15207.46,0.6328
4035,13.4327,144.8028,,3488.0,0.0287,0.004,0.006,0.2305,13026.0,,5098.0,14098.0,6884.0,7292.0,0.5979,0.2826,33353.99,0.5366
4036,15.1522,145.7217,,1063.0,0.0132,0.0009,0.0038,0.1571,8394.0,,2820.0,5100.0,10139.0,4200.0,0.4886,0.0985,20380.38,0.7767
4037,18.4686,-66.721,,156.0,0.0,0.0,1.0,0.0,,11973.0,,,928.0,,,,6711.27,0.8582
4038,18.3953,-66.1591,,225.0,0.0,0.0,1.0,0.0,,10126.0,,,1860.0,,,,5548.21,0.9577
4039,18.4061,-66.1868,,850.0,0.0,0.0,1.0,0.0682,15030.0,,5521.0,5521.0,2706.0,2615.0,0.2,0.2215,15190.15,0.8877
4040,18.4341,-66.4787,,998.0,0.0,0.0,1.0,0.0842,15218.0,,5521.0,5521.0,2769.0,2552.0,0.23600000000000002,0.2218,15190.15,0.8448
4041,18.3969,-66.1469,,560.0,0.0,0.0,1.0,0.0054,9246.0,,6324.0,6324.0,1969.0,,,,6801.8,0.9781
4042,18.3602,-66.0772,,548.0,0.0,0.0,1.0,0.0,,7888.0,,,1532.0,,,,11038.35,0.7791
4043,18.2053,-67.1126,0.8694,1261.0,0.0071,0.0111,0.9524,0.0571,13059.0,,6625.0,6625.0,2955.0,3092.0,0.5489999999999999,0.3165,20654.97,0.8195
4044,18.3574,-66.1117,,1365.0,0.0,0.0,1.0,0.2564,7695.0,,7395.0,7395.0,2550.0,3000.0,0.8679,0.3891,23352.8,0.8718
4045,18.4005,-66.1815,0.7368,1654.0,0.0,0.006,0.9940000000000001,0.2213,11573.0,,6000.0,6000.0,2704.0,2630.0,1.0,0.2752,16277.49,0.7144
4046,18.2263,-66.0281,,1680.0,0.0,0.0,1.0,0.5577,9409.0,,6390.0,6390.0,1792.0,1507.0,0.1511,0.2673,12821.33,0.8632
4047,18.4666,-66.1139,,88.0,0.0114,0.0,0.9432,0.2159,,,,,5998.0,3953.0,0.163,,31836.92,0.5062
4048,18.3406,-66.1907,,1572.0,0.0,0.0,1.0,0.2048,8006.0,,4850.0,4850.0,4177.0,2991.0,0.4742,0.2166,15001.51,0.8347
4049,18.3875,-65.9577,,703.0,0.0,0.0,1.0,0.2048,8725.0,,4850.0,4850.0,613.0,2188.0,0.2788,0.3093,15001.51,0.8959999999999999
4050,18.445999999999998,-66.6791,0.2466,594.0,0.0051,0.0,0.8939,0.0758,9395.0,,4738.0,4738.0,8718.0,3612.0,0.439,0.1923,19995.17,0.8122
4051,18.0029,-66.6113,0.6496,5926.0,0.0007,0.0,0.9865,0.0798,11355.0,,4840.0,4840.0,2999.0,4002.0,0.6412,0.3882,19995.17,0.8059999999999999
4052,18.3903,-66.0109,,987.0,0.0,0.0,1.0,0.0284,11516.0,,6322.0,6322.0,1442.0,1871.0,0.0488,0.8605,7716.9,0.9533
4053,18.3706,-66.0145,,199.0,0.0,0.0,1.0,0.4472,9801.0,,3784.0,3784.0,2474.0,1589.0,0.1765,1.0,22481.47,0.7558
4054,18.4285,-66.0665,0.9762,1387.0,0.0,0.0,1.0,0.1557,7547.0,,2370.0,2370.0,2181.0,3125.0,1.0,0.4027,17811.86,0.7892
4055,18.3867,-66.061,,11503.0,0.0,0.0,1.0,0.2009,14431.0,,5434.0,5434.0,3276.0,3988.0,1.0,0.2491,16082.56,0.8443
4056,18.4206,-66.0684,0.6742,424.0,0.0047,0.0,0.9623,0.3278,12004.0,,3370.0,3370.0,14161.0,3017.0,0.5814,0.7,29092.73,0.6446
4057,18.3349,-66.9909,,1195.0,0.0,0.0,1.0,0.2887,13054.0,,6060.0,6060.0,2537.0,2402.0,1.0,0.285,12326.58,0.8341
4058,18.1998,-67.141,,397.0,0.0,0.0,1.0,0.0,,9762.0,,,3549.0,,,,10854.38,0.8320000000000001
4059,18.4674,-66.1115,0.7154,529.0,0.0019,0.0,0.9962,0.3006,7248.0,,3248.0,5408.0,4557.0,4133.0,0.2222,0.4127,22613.16,0.7648
4060,18.4394,-66.457,0.8602,755.0,0.0,0.0,1.0,0.1576,5025.0,,1125.0,1125.0,1480.0,2512.0,1.0,,,0.7577
4061,18.2191,-66.0315,,1255.0,0.0,0.0,1.0,0.1538,10288.0,,6485.0,6485.0,2227.0,1938.0,0.2,,13101.24,0.9235
4062,18.1483,-65.8264,,705.0,0.0,0.0,1.0,0.3504,14074.0,,6165.0,6165.0,1471.0,1390.0,0.3902,0.6598,11890.03,0.9423
4063,18.4753,-66.7583,,542.0,0.0,0.0,1.0,0.0793,10979.0,,6408.0,6408.0,1878.0,2162.0,0.4118,,8883.0,0.9747
4064,18.2016,-67.142,,596.0,0.0,0.0,1.0,0.156,11053.0,,6504.0,6504.0,1886.0,2382.0,0.4286,,8883.0,0.9596
4065,18.4296,-66.491,,335.0,0.0,0.0,1.0,0.0,,11754.0,,,2005.0,,,,8108.25,0.9973
4066,18.2384,-66.0426,,266.0,0.0,0.0,1.0,0.0,,9642.0,,,1161.0,,,,9422.1,0.9791
4067,18.4029,-66.1111,,16339.0,0.0,0.0,1.0,0.0,,10167.0,,,1000.0,1766.0,0.4924,,8662.81,0.8859
4068,17.9761,-66.1066,,861.0,0.0,0.0,1.0,0.1022,6405.0,,1105.0,1105.0,3029.0,2784.0,0.7073,,16509.19,0.9175
4069,17.9982,-66.6292,0.9241,644.0,0.0,0.0,1.0,0.0792,8139.0,,1125.0,1125.0,2133.0,2498.0,0.8451,,16509.19,0.8479
4070,18.4122,-66.017,0.8059999999999999,650.0,0.0,0.0,1.0,0.1662,4157.0,,1105.0,1105.0,5183.0,2749.0,0.9464,,16509.19,0.8348
4071,18.084,-67.0538,0.6976,4308.0,0.0021,0.0012,0.9954,0.0882,10830.0,,4660.0,4660.0,3332.0,4685.0,1.0,0.3586,17971.97,0.8128
